year,month,day,dep_time,sched_dep_time,dep_delay,arr_time,sched_arr_time,arr_delay,carrier,flight,tailnum,origin,dest,air_time,distance,hour,minute,time_hour
2013,1,9,1213,1218,-5,1400,1415,-15,EV,4641,N11187,EWR,CLT,87,529,12,18,2013-01-09T17:00:00Z
2013,1,9,1215,1220,-5,1330,1343,-13,B6,66,N193JB,JFK,BUF,62,301,12,20,2013-01-09T17:00:00Z
2013,1,9,1223,1230,-7,1450,1459,-9,EV,3826,N13995,EWR,ATL,126,746,12,30,2013-01-09T17:00:00Z
2013,1,9,1227,1230,-3,1350,1405,-15,WN,283,N716SW,LGA,MKE,132,738,12,30,2013-01-09T17:00:00Z
2013,1,9,1229,1235,-6,1521,1535,-14,UA,1000,N14237,EWR,MIA,159,1085,12,35,2013-01-09T17:00:00Z
2013,1,9,1230,1235,-5,1408,1415,-7,MQ,4404,N818MQ,JFK,RDU,73,427,12,35,2013-01-09T17:00:00Z
2013,1,9,1232,1240,-8,1438,1445,-7,DL,1131,N318NB,LGA,DTW,100,502,12,40,2013-01-09T17:00:00Z
2013,1,9,1233,1245,-12,1339,1350,-11,AA,1850,N3ELAA,JFK,BOS,38,187,12,45,2013-01-09T17:00:00Z
2013,1,9,1234,1245,-11,1531,1600,-29,AA,2253,N3FMAA,LGA,MIA,156,1096,12,45,2013-01-09T17:00:00Z
2013,1,9,1235,1245,-10,1344,1406,-22,EV,3263,N16112,EWR,RIC,56,277,12,45,2013-01-09T17:00:00Z
2013,1,9,1244,1250,-6,1432,1449,-17,EV,4893,N391CA,EWR,DTW,92,488,12,50,2013-01-09T17:00:00Z
2013,1,9,1245,1250,-5,1519,1550,-31,DL,1685,N358NW,LGA,MCO,133,950,12,50,2013-01-09T17:00:00Z
2013,1,9,1245,1240,5,1602,1540,22,AA,1853,N515AA,EWR,DFW,222,1372,12,40,2013-01-09T17:00:00Z
2013,1,9,1245,1250,-5,1342,1355,-13,B6,1006,N249JB,JFK,BOS,41,187,12,50,2013-01-09T17:00:00Z
2013,1,9,1250,1250,0,1520,1520,0,WN,390,N439WN,LGA,DEN,257,1620,12,50,2013-01-09T17:00:00Z
2013,1,9,1250,1255,-5,1548,1605,-17,UA,1612,N24702,EWR,DFW,218,1372,12,55,2013-01-09T17:00:00Z
2013,1,9,1252,1253,-1,1539,1555,-16,UA,1641,N37263,EWR,MCO,145,937,12,53,2013-01-09T17:00:00Z
2013,1,9,1253,1259,-6,1449,1456,-7,US,1459,N181UW,LGA,CLT,90,544,12,59,2013-01-09T17:00:00Z
2013,1,9,1254,1259,-5,1548,1556,-8,B6,991,N329JB,JFK,PBI,155,1028,12,59,2013-01-09T17:00:00Z
2013,1,9,1256,1240,16,1559,1555,4,AA,2041,N5CDAA,JFK,MIA,160,1089,12,40,2013-01-09T17:00:00Z
2013,1,9,1257,1259,-2,1431,1436,-5,UA,1249,N26123,EWR,ORD,132,719,12,59,2013-01-09T17:00:00Z
2013,1,9,1305,1245,20,1615,1550,25,AA,745,N3JEAA,LGA,DFW,221,1389,12,45,2013-01-09T17:00:00Z
2013,1,9,1407,1220,107,1737,1533,124,B6,209,N598JB,JFK,LGB,344,2465,12,20,2013-01-09T17:00:00Z
2013,1,9,NA,1251,NA,NA,1602,NA,UA,421,NA,LGA,IAH,NA,1416,12,51,2013-01-09T17:00:00Z
2013,1,10,1152,1200,-8,1426,1430,-4,MQ,4658,N532MQ,LGA,ATL,121,762,12,0,2013-01-10T17:00:00Z
2013,1,10,1152,1200,-8,1345,1400,-15,US,1443,N767UW,JFK,CLT,94,541,12,0,2013-01-10T17:00:00Z
2013,1,10,1153,1200,-7,1244,1304,-20,B6,1174,N231JB,EWR,BOS,38,200,12,0,2013-01-10T17:00:00Z
2013,1,10,1153,1200,-7,1531,1529,2,DL,863,N712TW,JFK,LAX,359,2475,12,0,2013-01-10T17:00:00Z
2013,1,10,1154,1200,-6,1434,1438,-4,DL,1947,N675DL,LGA,ATL,122,762,12,0,2013-01-10T17:00:00Z
2013,1,10,1154,1205,-11,1350,1345,5,MQ,4431,N734MQ,LGA,RDU,72,431,12,5,2013-01-10T17:00:00Z
2013,1,10,1155,1200,-5,1300,1315,-15,MQ,4425,N854MQ,JFK,DCA,50,213,12,0,2013-01-10T17:00:00Z
2013,1,10,1155,1200,-5,1441,1459,-18,UA,1461,N23721,EWR,IAH,202,1400,12,0,2013-01-10T17:00:00Z
2013,1,10,1155,1200,-5,1313,1309,4,US,2173,N747UW,LGA,DCA,47,214,12,0,2013-01-10T17:00:00Z
2013,1,10,1156,1200,-4,1303,1305,-2,US,2126,N949UW,LGA,BOS,35,184,12,0,2013-01-10T17:00:00Z
2013,1,10,1158,1200,-2,1507,1510,-3,AA,3,N339AA,JFK,LAX,343,2475,12,0,2013-01-10T17:00:00Z
2013,1,10,1159,1205,-6,1441,1520,-39,AA,743,N539AA,LGA,DFW,197,1389,12,5,2013-01-10T17:00:00Z
2013,1,10,1201,1200,1,1422,1432,-10,EV,4090,N26545,EWR,JAX,120,820,12,0,2013-01-10T17:00:00Z
2013,1,10,1204,1210,-6,1317,1323,-6,B6,42,N306JB,JFK,SYR,47,209,12,10,2013-01-10T17:00:00Z
2013,1,10,1206,1210,-4,1256,1310,-14,WN,477,N404WN,EWR,BWI,36,169,12,10,2013-01-10T17:00:00Z
2013,1,10,1206,1205,1,1323,1325,-2,WN,644,N756SA,EWR,MDW,121,711,12,5,2013-01-10T17:00:00Z
2013,1,10,1208,1215,-7,1321,1328,-7,EV,4087,N17560,EWR,PWM,51,284,12,15,2013-01-10T17:00:00Z
2013,1,10,1213,1218,-5,1408,1415,-7,EV,4641,N12142,EWR,CLT,90,529,12,18,2013-01-10T17:00:00Z
2013,1,10,1213,1220,-7,1325,1350,-25,MQ,3697,N546MQ,EWR,ORD,114,719,12,20,2013-01-10T17:00:00Z
2013,1,10,1217,1220,-3,1523,1533,-10,B6,209,N703JB,JFK,LGB,351,2465,12,20,2013-01-10T17:00:00Z
2013,1,10,1219,1220,-1,1341,1343,-2,B6,66,N274JB,JFK,BUF,60,301,12,20,2013-01-10T17:00:00Z
2013,1,10,1220,1221,-1,1413,1418,-5,EV,4640,N14568,EWR,DAY,90,533,12,21,2013-01-10T17:00:00Z
2013,1,10,1227,1221,6,1528,1555,-27,UA,552,N817UA,EWR,SFO,344,2565,12,21,2013-01-10T17:00:00Z
2013,1,10,1228,1230,-2,1357,1405,-8,WN,283,N245WN,LGA,MKE,128,738,12,30,2013-01-10T17:00:00Z
2013,1,10,1228,1235,-7,1356,1415,-19,MQ,4404,N835MQ,JFK,RDU,69,427,12,35,2013-01-10T17:00:00Z
2013,1,10,1233,1216,17,1456,1445,11,EV,3826,N12922,EWR,ATL,127,746,12,16,2013-01-10T17:00:00Z
2013,1,10,1233,1240,-7,1426,1445,-19,DL,1131,N358NB,LGA,DTW,90,502,12,40,2013-01-10T17:00:00Z
2013,1,10,1233,1217,16,1614,1556,18,UA,1227,N37274,EWR,PHX,306,2133,12,17,2013-01-10T17:00:00Z
2013,1,10,1235,1235,0,1515,1535,-20,UA,1000,N14219,EWR,MIA,146,1085,12,35,2013-01-10T17:00:00Z
2013,1,10,1236,1235,1,1549,1606,-17,DL,2174,N3768,JFK,SLC,293,1990,12,35,2013-01-10T17:00:00Z
2013,1,10,1238,1245,-7,1514,1550,-36,AA,745,N3AHAA,LGA,DFW,195,1389,12,45,2013-01-10T17:00:00Z
2013,1,10,1238,1240,-2,1525,1540,-15,AA,1853,N201AA,EWR,DFW,202,1372,12,40,2013-01-10T17:00:00Z
2013,1,10,1239,1245,-6,1336,1350,-14,AA,1850,N3CJAA,JFK,BOS,39,187,12,45,2013-01-10T17:00:00Z
2013,1,10,1240,1245,-5,1455,1514,-19,EV,4950,N738EV,EWR,ATL,116,746,12,45,2013-01-10T17:00:00Z
2013,1,10,1243,1245,-2,1542,1600,-18,AA,2253,N3ACAA,LGA,MIA,148,1096,12,45,2013-01-10T17:00:00Z
2013,1,10,1243,1250,-7,1340,1355,-15,B6,1006,N298JB,JFK,BOS,35,187,12,50,2013-01-10T17:00:00Z
2013,1,10,1244,1259,-15,1350,1420,-30,EV,4158,N11192,EWR,RIC,49,277,12,59,2013-01-10T17:00:00Z
2013,1,10,1246,1251,-5,1552,1602,-10,UA,428,N475UA,LGA,IAH,205,1416,12,51,2013-01-10T17:00:00Z
2013,1,10,1248,1250,-2,1537,1550,-13,DL,1685,N345NW,LGA,MCO,128,950,12,50,2013-01-10T17:00:00Z
2013,1,10,1249,1253,-4,1522,1555,-33,UA,1641,N76269,EWR,MCO,135,937,12,53,2013-01-10T17:00:00Z
2013,1,10,1250,1255,-5,1529,1605,-36,UA,1612,N21723,EWR,DFW,203,1372,12,55,2013-01-10T17:00:00Z
2013,1,10,1252,1240,12,1542,1555,-13,AA,2041,N5BSAA,JFK,MIA,149,1089,12,40,2013-01-10T17:00:00Z
2013,1,10,1254,1259,-5,1538,1556,-18,B6,991,N346JB,JFK,PBI,143,1028,12,59,2013-01-10T17:00:00Z
2013,1,10,1256,1259,-3,1443,1456,-13,US,1459,N178US,LGA,CLT,85,544,12,59,2013-01-10T17:00:00Z
2013,1,10,1305,1200,65,1408,1330,38,MQ,4601,N515MQ,LGA,BNA,105,764,12,0,2013-01-10T17:00:00Z
2013,1,10,1306,1250,16,1524,1520,4,WN,390,N445WN,LGA,DEN,236,1620,12,50,2013-01-10T17:00:00Z
2013,1,10,1308,1259,9,1412,1402,10,EV,4129,N14907,EWR,DCA,44,199,12,59,2013-01-10T17:00:00Z
2013,1,10,1310,1250,20,1449,1449,0,EV,4893,N744EV,EWR,DTW,81,488,12,50,2013-01-10T17:00:00Z
2013,1,10,1317,1259,18,1427,1436,-9,UA,1483,N34131,EWR,ORD,112,719,12,59,2013-01-10T17:00:00Z
2013,1,10,1335,1259,36,1430,1408,22,UA,750,N840UA,EWR,BOS,36,200,12,59,2013-01-10T17:00:00Z
2013,1,11,1151,1200,-9,1241,1304,-23,B6,1174,N229JB,EWR,BOS,34,200,12,0,2013-01-11T17:00:00Z
2013,1,11,1152,1200,-8,1313,1315,-2,EV,4349,N12569,EWR,ORF,55,284,12,0,2013-01-11T17:00:00Z
2013,1,11,1152,1200,-8,1247,1305,-18,US,2126,N952UW,LGA,BOS,32,184,12,0,2013-01-11T17:00:00Z
2013,1,11,1152,1200,-8,1345,1400,-15,US,1443,N758US,JFK,CLT,94,541,12,0,2013-01-11T17:00:00Z
2013,1,11,1154,1200,-6,1516,1510,6,AA,3,N320AA,JFK,LAX,341,2475,12,0,2013-01-11T17:00:00Z
2013,1,11,1154,1205,-11,1327,1345,-18,MQ,4431,N730MQ,LGA,RDU,68,431,12,5,2013-01-11T17:00:00Z
2013,1,11,1154,1200,-6,1318,1330,-12,MQ,4601,N501MQ,LGA,BNA,111,764,12,0,2013-01-11T17:00:00Z
2013,1,11,1154,1200,-6,1302,1309,-7,US,2173,N762US,LGA,DCA,45,214,12,0,2013-01-11T17:00:00Z
2013,1,11,1155,1200,-5,1414,1430,-16,MQ,4658,N503MQ,LGA,ATL,117,762,12,0,2013-01-11T17:00:00Z
2013,1,11,1155,1200,-5,1431,1459,-28,UA,1461,N23708,EWR,IAH,195,1400,12,0,2013-01-11T17:00:00Z
2013,1,11,1156,1200,-4,1414,1432,-18,EV,4090,N14148,EWR,JAX,116,820,12,0,2013-01-11T17:00:00Z
2013,1,11,1157,1205,-8,1449,1520,-31,AA,743,N494AA,LGA,DFW,205,1389,12,5,2013-01-11T17:00:00Z
2013,1,11,1157,1200,-3,1313,1315,-2,MQ,4425,N846MQ,JFK,DCA,53,213,12,0,2013-01-11T17:00:00Z
2013,1,11,1158,1200,-2,1422,1438,-16,DL,1947,N693DL,LGA,ATL,117,762,12,0,2013-01-11T17:00:00Z
2013,1,11,1202,1210,-8,1303,1323,-20,B6,42,N334JB,JFK,SYR,48,209,12,10,2013-01-11T17:00:00Z
2013,1,11,1204,1205,-1,1313,1325,-12,WN,644,N413WN,EWR,MDW,112,711,12,5,2013-01-11T17:00:00Z
2013,1,11,1207,1210,-3,1301,1310,-9,WN,477,N947WN,EWR,BWI,38,169,12,10,2013-01-11T17:00:00Z
2013,1,11,1209,1215,-6,1308,1328,-20,EV,4087,N11547,EWR,PWM,45,284,12,15,2013-01-11T17:00:00Z
2013,1,11,1214,1221,-7,1523,1555,-32,UA,552,N842UA,EWR,SFO,355,2565,12,21,2013-01-11T17:00:00Z
2013,1,11,1214,1217,-3,1551,1556,-5,UA,1227,N76269,EWR,PHX,317,2133,12,17,2013-01-11T17:00:00Z
2013,1,11,1215,1216,-1,1434,1445,-11,EV,3826,N17185,EWR,ATL,113,746,12,16,2013-01-11T17:00:00Z
2013,1,11,1215,1221,-6,1359,1418,-19,EV,4640,N29906,EWR,DAY,89,533,12,21,2013-01-11T17:00:00Z
2013,1,11,1218,1220,-2,1530,1533,-3,B6,209,N746JB,JFK,LGB,360,2465,12,20,2013-01-11T17:00:00Z
2013,1,11,1226,1220,6,1349,1350,-1,MQ,3697,N518MQ,EWR,ORD,118,719,12,20,2013-01-11T17:00:00Z
2013,1,11,1227,1235,-8,1404,1415,-11,MQ,4404,N828MQ,JFK,RDU,73,427,12,35,2013-01-11T17:00:00Z
2013,1,11,1228,1230,-2,1339,1405,-26,WN,283,N787SA,LGA,MKE,114,738,12,30,2013-01-11T17:00:00Z
2013,1,11,1229,1235,-6,1606,1606,0,DL,2174,N3769L,JFK,SLC,312,1990,12,35,2013-01-11T17:00:00Z
2013,1,11,1229,1235,-6,1521,1535,-14,UA,1000,N77258,EWR,MIA,159,1085,12,35,2013-01-11T17:00:00Z
2013,1,11,1230,1218,12,1434,1415,19,EV,4641,N16183,EWR,CLT,107,529,12,18,2013-01-11T17:00:00Z
2013,1,11,1232,1240,-8,1526,1540,-14,AA,1853,N4YEAA,EWR,DFW,202,1372,12,40,2013-01-11T17:00:00Z
2013,1,11,1233,1240,-7,1418,1445,-27,DL,1131,N347NB,LGA,DTW,86,502,12,40,2013-01-11T17:00:00Z
2013,1,11,1237,1245,-8,1535,1600,-25,AA,2253,N3EMAA,LGA,MIA,158,1096,12,45,2013-01-11T17:00:00Z
2013,1,11,1237,1245,-8,1332,1350,-18,AA,1850,N3JPAA,JFK,BOS,33,187,12,45,2013-01-11T17:00:00Z
2013,1,11,1239,1240,-1,1535,1555,-20,AA,2041,N5DMAA,JFK,MIA,158,1089,12,40,2013-01-11T17:00:00Z
2013,1,11,1239,1200,39,1612,1529,43,DL,863,N721TW,JFK,LAX,370,2475,12,0,2013-01-11T17:00:00Z
2013,1,11,1240,1245,-5,1531,1550,-19,AA,745,N3BRAA,LGA,DFW,213,1389,12,45,2013-01-11T17:00:00Z
2013,1,11,1241,1245,-4,1458,1514,-16,EV,4950,N759EV,EWR,ATL,115,746,12,45,2013-01-11T17:00:00Z
2013,1,11,1244,1250,-6,1459,1449,10,9E,3694,N181PQ,EWR,DTW,92,488,12,50,2013-01-11T17:00:00Z
2013,1,11,1246,1251,-5,1556,1602,-6,UA,997,N456UA,LGA,IAH,208,1416,12,51,2013-01-11T17:00:00Z
2013,1,11,1246,1253,-7,1519,1555,-36,UA,1641,N35260,EWR,MCO,131,937,12,53,2013-01-11T17:00:00Z
2013,1,11,1249,1250,-1,1543,1520,23,WN,390,N7740A,LGA,DEN,273,1620,12,50,2013-01-11T17:00:00Z
2013,1,11,1252,1220,32,1422,1343,39,B6,66,N190JB,JFK,BUF,57,301,12,20,2013-01-11T17:00:00Z
2013,1,11,1253,1259,-6,1459,1456,3,US,1459,N194UW,LGA,CLT,100,544,12,59,2013-01-11T17:00:00Z
2013,1,11,1254,1259,-5,1417,1436,-19,UA,1037,N17105,EWR,ORD,118,719,12,59,2013-01-11T17:00:00Z
2013,1,11,1255,1259,-4,1406,1420,-14,EV,4158,N13538,EWR,RIC,55,277,12,59,2013-01-11T17:00:00Z
2013,1,11,1255,1250,5,1357,1355,2,B6,1006,N184JB,JFK,BOS,33,187,12,50,2013-01-11T17:00:00Z
2013,1,11,1255,1259,-4,1533,1556,-23,B6,991,N317JB,JFK,PBI,145,1028,12,59,2013-01-11T17:00:00Z
2013,1,11,1301,1255,6,1548,1605,-17,UA,1612,N38727,EWR,DFW,205,1372,12,55,2013-01-11T17:00:00Z
2013,1,11,1325,1250,35,1600,1550,10,DL,1685,N325US,LGA,MCO,131,950,12,50,2013-01-11T17:00:00Z
2013,1,12,1146,1200,-14,1247,1304,-17,B6,1174,N198JB,EWR,BOS,45,200,12,0,2013-01-12T17:00:00Z
2013,1,12,1151,1200,-9,1322,1330,-8,MQ,4601,N535MQ,LGA,BNA,113,764,12,0,2013-01-12T17:00:00Z
2013,1,12,1152,1200,-8,1501,1529,-28,DL,863,N709TW,JFK,LAX,340,2475,12,0,2013-01-12T17:00:00Z
2013,1,12,1155,1200,-5,1344,1400,-16,US,1443,N714US,JFK,CLT,81,541,12,0,2013-01-12T17:00:00Z
2013,1,12,1155,1200,-5,1414,1430,-16,MQ,4658,N501MQ,LGA,ATL,107,762,12,0,2013-01-12T17:00:00Z
2013,1,12,1156,1200,-4,1258,1305,-7,US,2126,N952UW,LGA,BOS,41,184,12,0,2013-01-12T17:00:00Z
2013,1,12,1157,1200,-3,1508,1510,-2,AA,3,N322AA,JFK,LAX,349,2475,12,0,2013-01-12T17:00:00Z
2013,1,12,1157,1200,-3,1426,1435,-9,UA,310,N578UA,EWR,LAS,309,2227,12,0,2013-01-12T17:00:00Z
2013,1,12,1157,1200,-3,1438,1501,-23,UA,1461,N39726,EWR,IAH,201,1400,12,0,2013-01-12T17:00:00Z
2013,1,12,1158,1200,-2,1320,1350,-30,WN,1599,N497WN,LGA,MKE,118,738,12,0,2013-01-12T17:00:00Z
2013,1,12,1159,1205,-6,1327,1345,-18,MQ,4431,N713MQ,LGA,RDU,64,431,12,5,2013-01-12T17:00:00Z
2013,1,12,1201,1205,-4,1606,1520,NA,AA,743,N4XPAA,LGA,DFW,NA,1389,12,5,2013-01-12T17:00:00Z
2013,1,12,1213,1220,-7,1336,1343,-7,B6,66,N197JB,JFK,BUF,60,301,12,20,2013-01-12T17:00:00Z
2013,1,12,1217,1220,-3,1305,1325,-20,WN,1045,N909WN,EWR,BWI,34,169,12,20,2013-01-12T17:00:00Z
2013,1,12,1221,1215,6,1330,1328,2,EV,4087,N29906,EWR,PWM,53,284,12,15,2013-01-12T17:00:00Z
2013,1,12,1221,1220,1,1534,1533,1,B6,209,N566JB,JFK,LGB,347,2465,12,20,2013-01-12T17:00:00Z
2013,1,12,1221,1225,-4,1532,1558,-26,UA,1001,N18220,EWR,SFO,351,2565,12,25,2013-01-12T17:00:00Z
2013,1,12,1222,1231,-9,1525,1531,-6,UA,238,N507UA,EWR,MIA,154,1085,12,31,2013-01-12T17:00:00Z
2013,1,12,1228,1235,-7,1441,1504,-23,EV,3273,N14105,EWR,ATL,110,746,12,35,2013-01-12T17:00:00Z
2013,1,12,1231,1240,-9,1529,1540,-11,AA,1853,N565AA,EWR,DFW,208,1372,12,40,2013-01-12T17:00:00Z
2013,1,12,1231,1240,-9,1417,1444,-27,DL,1131,N349NB,LGA,DTW,83,502,12,40,2013-01-12T17:00:00Z
2013,1,12,1232,1235,-3,1356,1415,-19,MQ,4404,N840MQ,JFK,RDU,65,427,12,35,2013-01-12T17:00:00Z
2013,1,12,1233,1245,-12,1513,1600,-47,AA,2253,N3CFAA,LGA,MIA,146,1096,12,45,2013-01-12T17:00:00Z
2013,1,12,1237,1240,-3,1535,1555,-20,AA,2041,N621AA,JFK,MIA,147,1089,12,40,2013-01-12T17:00:00Z
2013,1,12,1242,1245,-3,1359,1350,9,AA,1850,N3CJAA,JFK,BOS,48,187,12,45,2013-01-12T17:00:00Z
2013,1,12,1246,1250,-4,1514,1550,-36,DL,1685,N376NW,LGA,MCO,127,950,12,50,2013-01-12T17:00:00Z
2013,1,12,1246,1245,1,1505,1535,-30,WN,921,N906WN,LGA,DEN,241,1620,12,45,2013-01-12T17:00:00Z
2013,1,12,1249,1220,29,1412,1350,22,MQ,3697,N504MQ,EWR,ORD,120,719,12,20,2013-01-12T17:00:00Z
2013,1,12,1251,1259,-8,1400,1420,-20,EV,4247,N26549,EWR,RIC,54,277,12,59,2013-01-12T17:00:00Z
2013,1,12,1254,1259,-5,1404,1419,-15,EV,4139,N12996,EWR,BUF,50,282,12,59,2013-01-12T17:00:00Z
2013,1,12,1254,1259,-5,1454,1456,-2,US,1055,N162UW,LGA,CLT,84,544,12,59,2013-01-12T17:00:00Z
2013,1,12,1257,1259,-2,1535,1556,-21,B6,991,N317JB,JFK,PBI,142,1028,12,59,2013-01-12T17:00:00Z
2013,1,12,1257,1235,22,1623,1609,14,UA,1227,N76519,EWR,PHX,304,2133,12,35,2013-01-12T17:00:00Z
2013,1,12,1300,1259,1,1547,1559,-12,UA,628,N495UA,EWR,PBI,145,1023,12,59,2013-01-12T17:00:00Z
2013,1,12,1304,1200,64,1415,1315,60,MQ,4425,N818MQ,JFK,DCA,51,213,12,0,2013-01-12T17:00:00Z
2013,1,12,1353,1250,63,1449,1355,54,B6,1006,N304JB,JFK,BOS,42,187,12,50,2013-01-12T17:00:00Z
2013,1,12,1418,1230,108,1621,1457,84,EV,4950,N760EV,EWR,ATL,102,746,12,30,2013-01-12T17:00:00Z
2013,1,12,NA,1225,NA,NA,1355,NA,WN,640,N353SW,EWR,MDW,NA,711,12,25,2013-01-12T17:00:00Z
2013,1,13,1148,1200,-12,1316,1330,-14,MQ,4601,N542MQ,LGA,BNA,118,764,12,0,2013-01-13T17:00:00Z
2013,1,13,1149,1200,-11,1338,1400,-22,US,1443,N749US,JFK,CLT,81,541,12,0,2013-01-13T17:00:00Z
2013,1,13,1154,1200,-6,1446,1510,-24,AA,3,N328AA,JFK,LAX,334,2475,12,0,2013-01-13T17:00:00Z
2013,1,13,1155,1200,-5,1344,1408,-24,EV,4689,N14179,EWR,CHS,93,628,12,0,2013-01-13T17:00:00Z
2013,1,13,1155,1200,-5,1302,1309,-7,US,2173,N770UW,LGA,DCA,50,214,12,0,2013-01-13T17:00:00Z
2013,1,13,1156,1200,-4,1512,1529,-17,UA,73,N77510,EWR,SFO,355,2565,12,0,2013-01-13T17:00:00Z
2013,1,13,1158,1200,-2,1519,1529,-10,DL,863,N727TW,JFK,LAX,350,2475,12,0,2013-01-13T17:00:00Z
2013,1,13,1158,1200,-2,1415,1430,-15,MQ,4658,N526MQ,LGA,ATL,116,762,12,0,2013-01-13T17:00:00Z
2013,1,13,1159,1205,-6,1308,1318,-10,EV,4087,N14974,EWR,PWM,49,284,12,5,2013-01-13T17:00:00Z
2013,1,13,1159,1200,-1,1310,1304,6,B6,1174,N334JB,EWR,BOS,48,200,12,0,2013-01-13T17:00:00Z
2013,1,13,1202,1205,-3,1505,1520,-15,AA,743,N581AA,LGA,DFW,225,1389,12,5,2013-01-13T17:00:00Z
2013,1,13,1202,1200,2,1429,1440,-11,DL,1947,N915DL,LGA,ATL,122,762,12,0,2013-01-13T17:00:00Z
2013,1,13,1205,1205,0,1336,1345,-9,MQ,4431,N725MQ,LGA,RDU,71,431,12,5,2013-01-13T17:00:00Z
2013,1,13,1211,1205,6,1328,1325,3,WN,644,N231WN,EWR,MDW,114,711,12,5,2013-01-13T17:00:00Z
2013,1,13,1213,1220,-7,1336,1350,-14,MQ,3697,N501MQ,EWR,ORD,118,719,12,20,2013-01-13T17:00:00Z
2013,1,13,1214,1210,4,1312,1323,-11,B6,42,N274JB,JFK,SYR,44,209,12,10,2013-01-13T17:00:00Z
2013,1,13,1218,1225,-7,1358,1410,-12,EV,4446,N11150,EWR,CMH,75,463,12,25,2013-01-13T17:00:00Z
2013,1,13,1218,1220,-2,1329,1343,-14,B6,66,N266JB,JFK,BUF,58,301,12,20,2013-01-13T17:00:00Z
2013,1,13,1219,1203,16,1515,1506,9,UA,1549,N13248,EWR,IAH,215,1400,12,3,2013-01-13T17:00:00Z
2013,1,13,1220,1216,4,1558,1555,3,UA,1227,N53442,EWR,PHX,314,2133,12,16,2013-01-13T17:00:00Z
2013,1,13,1222,1220,2,1525,1533,-8,B6,209,N643JB,JFK,LGB,345,2465,12,20,2013-01-13T17:00:00Z
2013,1,13,1222,1210,12,1346,1310,36,WN,477,N735SA,EWR,BWI,51,169,12,10,2013-01-13T17:00:00Z
2013,1,13,1225,1230,-5,1338,1405,-27,WN,283,N230WN,LGA,MKE,119,738,12,30,2013-01-13T17:00:00Z
2013,1,13,1226,1235,-9,1400,1415,-15,MQ,4404,N828MQ,JFK,RDU,71,427,12,35,2013-01-13T17:00:00Z
2013,1,13,1226,1230,-4,1516,1527,-11,UA,238,N538UA,EWR,MIA,153,1085,12,30,2013-01-13T17:00:00Z
2013,1,13,1227,1232,-5,1410,1429,-19,EV,4135,N12160,EWR,CLT,83,529,12,32,2013-01-13T17:00:00Z
2013,1,13,1229,1200,29,1348,1315,33,MQ,4425,N846MQ,JFK,DCA,59,213,12,0,2013-01-13T17:00:00Z
2013,1,13,1229,1230,-1,1531,1543,-12,UA,1734,N73251,LGA,IAH,228,1416,12,30,2013-01-13T17:00:00Z
2013,1,13,1236,1240,-4,1537,1540,-3,AA,1853,N4XJAA,EWR,DFW,217,1372,12,40,2013-01-13T17:00:00Z
2013,1,13,1237,1240,-3,1557,1555,2,AA,2041,N5CPAA,JFK,MIA,144,1089,12,40,2013-01-13T17:00:00Z
2013,1,13,1239,1230,9,1434,1427,7,EV,4640,N17560,EWR,DAY,88,533,12,30,2013-01-13T17:00:00Z
2013,1,13,1240,1245,-5,1547,1550,-3,AA,745,N3FWAA,LGA,DFW,224,1389,12,45,2013-01-13T17:00:00Z
2013,1,13,1240,1245,-5,1336,1350,-14,AA,1850,N3EPAA,JFK,BOS,46,187,12,45,2013-01-13T17:00:00Z
2013,1,13,1241,1200,41,1343,1305,38,US,2126,N965UW,LGA,BOS,45,184,12,0,2013-01-13T17:00:00Z
2013,1,13,1242,1229,13,1513,1459,14,EV,3826,N13958,EWR,ATL,122,746,12,29,2013-01-13T17:00:00Z
2013,1,13,1242,1250,-8,1548,1605,-17,UA,1612,N18243,EWR,DFW,229,1372,12,50,2013-01-13T17:00:00Z
2013,1,13,1246,1250,-4,1529,1550,-21,DL,1685,N364NW,LGA,MCO,132,950,12,50,2013-01-13T17:00:00Z
2013,1,13,1247,1245,2,1541,1600,-19,AA,2253,N3BYAA,LGA,MIA,150,1096,12,45,2013-01-13T17:00:00Z
2013,1,13,1249,1250,-1,1503,1520,-17,WN,390,N408WN,LGA,DEN,237,1620,12,50,2013-01-13T17:00:00Z
2013,1,13,1253,1259,-6,1418,1420,-2,EV,4158,N14952,EWR,RIC,62,277,12,59,2013-01-13T17:00:00Z
2013,1,13,1255,1257,-2,1335,1354,-19,EV,4368,N12166,EWR,BDL,22,116,12,57,2013-01-13T17:00:00Z
2013,1,13,1256,1259,-3,1449,1456,-7,US,1459,N561UW,LGA,CLT,84,544,12,59,2013-01-13T17:00:00Z
2013,1,13,1302,1250,12,1455,1449,6,EV,4893,N371CA,EWR,DTW,95,488,12,50,2013-01-13T17:00:00Z
2013,1,13,1303,1259,4,1537,1556,-19,B6,991,N187JB,JFK,PBI,137,1028,12,59,2013-01-13T17:00:00Z
2013,1,13,1305,1250,15,1411,1355,16,B6,1006,N309JB,JFK,BOS,49,187,12,50,2013-01-13T17:00:00Z
2013,1,13,1334,1240,54,1526,1445,41,DL,1131,N370NB,LGA,DTW,87,502,12,40,2013-01-13T17:00:00Z
2013,1,13,1337,1259,38,1500,1436,24,UA,1137,N14106,EWR,ORD,121,719,12,59,2013-01-13T17:00:00Z
